0.26432  	0.09914  	-0.5784  	-0.5224  	-0.2463  	-0.6414  	-0.0113  	0.61231  	0.62719  	-0.3651  	0.06808  	-1.3225  	0.25825  	-0.3257  	-0.3558  	0.05457  	-0.2246  	0.55792  	0.10971  	0.21287  	0.36127  	0.31776  	-0.3509  	-0.2586  	1.06336  	-0.4684  	0.04148  	-0.0717  	0.03091  	0.29976  	-0.2135  	0.20801  	-0.0115  	-0.0925  	0.62364  	-0.0604  	0.43026  	-0.1307  	-0.3124  	0.64380  	0.01083  	0.09448  	-0.0886  	0.19735  	-0.0478  	-0.0774  	0.09051  	-0.1232  	-0.0071  	-0.0423  	-0.0015  	0.02080  	-0.0626  	0.01672  	0.00212  	-0.0305  	0.00668  	-0.0063  	-0.0233  	-0.0097  	0.01953  	-0.0062  	-0.0337  	0.02086  	0.07163  	0.03274  	-0.0058  	0.00453  	0.00185  	-0.6261  	
0.26505  	0.11911  	-0.5871  	-0.5296  	-0.2473  	-0.6669  	-0.0182  	0.62794  	0.64920  	-0.3790  	0.10085  	-1.2854  	0.24109  	-0.3324  	-0.3776  	0.05906  	-0.2210  	0.56048  	0.10697  	0.20512  	0.35909  	0.30696  	-0.3307  	-0.2649  	1.01371  	-0.4627  	0.03560  	-0.0593  	0.00449  	0.29633  	-0.2143  	0.21003  	-0.0023  	-0.0930  	0.62993  	-0.0725  	0.44461  	-0.1220  	-0.3173  	0.63638  	0.01490  	0.08762  	-0.0861  	0.20069  	-0.0479  	-0.0754  	0.09165  	-0.1281  	-0.0089  	-0.0426  	-0.0044  	0.02108  	-0.0629  	0.01640  	0.00189  	-0.0319  	0.00412  	-0.0055  	-0.0204  	-0.0093  	0.01914  	-0.0052  	-0.0361  	0.02023  	0.07163  	0.03274  	-0.0058  	0.00453  	0.00185  	-0.6261  	
0.26594  	0.11810  	-0.6055  	-0.5335  	-0.2347  	-0.6921  	-0.0229  	0.61548  	0.64958  	-0.3798  	0.11188  	-1.2634  	0.22774  	-0.3508  	-0.3755  	0.05399  	-0.2126  	0.55736  	0.09637  	0.20463  	0.34141  	0.30051  	-0.3158  	-0.2677  	0.99880  	-0.4577  	0.03292  	-0.0416  	-0.0030  	0.30019  	-0.2100  	0.20909  	-0.0024  	-0.0956  	0.63502  	-0.0843  	0.44502  	-0.1198  	-0.3246  	0.63216  	0.01105  	0.08661  	-0.0873  	0.20077  	-0.0514  	-0.0748  	0.09177  	-0.1310  	-0.0103  	-0.0457  	-0.0068  	0.02380  	-0.0659  	0.01561  	0.00271  	-0.0329  	0.00564  	-0.0064  	-0.0203  	-0.0126  	0.01858  	-0.0036  	-0.0379  	0.02041  	0.07163  	0.03274  	-0.0058  	0.00453  	0.00185  	-0.6261  	
0.08284  	0.08461  	-0.7316  	-0.5973  	-0.2161  	-0.8466  	-0.0288  	0.48748  	0.59069  	-0.3080  	0.11100  	-1.2624  	0.21352  	-0.4597  	-0.5558  	-0.0080  	-0.2475  	0.66746  	0.06765  	0.31391  	0.19549  	0.25556  	-0.4223  	-0.3580  	1.00326  	-0.4287  	-0.1141  	0.17904  	0.16345  	0.28522  	-0.1966  	0.16545  	0.01811  	-0.0901  	0.55892  	-0.0191  	0.28363  	-0.1733  	-0.2657  	0.69210  	0.07283  	0.09625  	-0.0909  	0.19237  	-0.0473  	-0.0773  	0.10068  	-0.1335  	-0.0219  	-0.0389  	0.00845  	0.02382  	-0.0667  	0.00832  	0.00439  	-0.0410  	0.01276  	-0.0051  	-0.0134  	-0.0202  	0.01779  	-0.0058  	-0.0379  	0.02144  	0.07163  	0.03274  	-0.0058  	0.00453  	0.00185  	-0.6261  	
-0.1814  	-0.0646  	-0.9246  	-0.7605  	-0.2285  	-1.0325  	-0.0015  	0.26441  	0.50662  	-0.1650  	0.08969  	-1.2702  	0.20229  	-0.6980  	-0.7869  	-0.0698  	-0.2357  	0.71875  	0.04864  	0.43377  	-0.1851  	0.27570  	-0.4804  	-0.4696  	1.04101  	-0.3868  	-0.3096  	0.46246  	0.37353  	0.30001  	-0.1740  	0.12896  	-0.0219  	-0.0773  	0.36596  	0.13648  	0.06874  	-0.2375  	-0.1732  	0.74535  	0.11666  	0.07727  	-0.0695  	0.19759  	-0.0467  	-0.0812  	0.10051  	-0.1170  	-0.0118  	-0.0532  	0.01069  	0.01615  	-0.0662  	0.00233  	0.00708  	-0.0525  	0.02258  	-0.0053  	-0.0169  	-0.0191  	0.01359  	-0.0049  	-0.0312  	0.03350  	0.07163  	0.03274  	-0.0058  	0.00453  	0.00185  	-0.6261  	
-0.2444  	-0.1551  	-0.9903  	-0.8599  	-0.2692  	-1.0998  	0.00598  	0.27064  	0.49613  	-0.1724  	0.16153  	-1.3777  	0.16822  	-0.8128  	-0.9228  	-0.0652  	-0.2447  	0.74974  	0.08038  	0.46946  	-0.1410  	0.24538  	-0.5322  	-0.3962  	1.11874  	-0.3958  	-0.2436  	0.44675  	0.31879  	0.28691  	-0.1993  	0.15293  	-0.0484  	-0.0958  	0.40918  	0.16142  	0.13409  	-0.2321  	-0.2086  	0.73958  	0.10143  	0.07663  	-0.0852  	0.20616  	-0.0309  	-0.0833  	0.09795  	-0.1311  	-0.0101  	-0.0439  	0.01732  	0.01754  	-0.0627  	0.00371  	0.00846  	-0.0545  	0.02304  	-0.0015  	-0.0157  	-0.0175  	0.00818  	-0.0080  	-0.0299  	0.02751  	0.07163  	0.03274  	-0.0058  	0.00453  	0.00185  	-0.6261  	
-0.3680  	-0.1608  	-1.0108  	-0.8228  	-0.2078  	-1.0999  	-0.0650  	0.34888  	0.46945  	-0.1664  	0.19039  	-1.3125  	0.12787  	-0.7445  	-0.7493  	-0.0355  	-0.2312  	0.73231  	0.09195  	0.40129  	-0.0059  	0.19527  	-0.5199  	-0.3364  	1.05600  	-0.4117  	-0.1391  	0.34083  	0.27726  	0.28369  	-0.2022  	0.17293  	-0.0519  	-0.1084  	0.47953  	0.11425  	0.17569  	-0.2261  	-0.2311  	0.73584  	0.05720  	0.10217  	-0.1208  	0.19798  	-0.0372  	-0.0819  	0.10421  	-0.1506  	-0.0165  	-0.0485  	0.01467  	0.01856  	-0.0710  	0.00529  	0.00612  	-0.0531  	0.02099  	-0.0013  	-0.0150  	-0.0170  	0.00834  	-0.0153  	-0.0431  	0.01831  	0.07163  	0.03274  	-0.0058  	0.00453  	0.00185  	-0.6261  	
0.24554  	0.08034  	-0.6188  	-0.5118  	-0.1110  	-0.7167  	0.02955  	0.50978  	0.57279  	-0.2217  	-0.1682  	-1.2690  	0.31908  	-0.2827  	-0.2905  	-0.1390  	-0.2303  	0.59817  	0.08515  	0.25792  	0.13735  	0.33109  	-0.4278  	-0.2817  	1.05063  	-0.4497  	0.02007  	0.09911  	0.18560  	0.33656  	-0.1805  	0.20927  	-0.0027  	-0.1052  	0.56203  	0.01087  	0.24905  	-0.2344  	-0.2394  	0.76123  	0.04027  	0.10682  	-0.1052  	0.21426  	-0.0397  	-0.0752  	0.08904  	-0.1142  	-0.0017  	-0.0483  	0.00909  	0.02142  	-0.0755  	-0.0006  	0.00121  	-0.0321  	0.01892  	-0.0178  	-0.0218  	-0.0198  	0.02164  	-0.0043  	-0.0544  	0.01768  	0.07163  	0.03274  	-0.0058  	0.00453  	0.00185  	-0.6261  	
0.22878  	0.09783  	-0.6444  	-0.4013  	-0.0992  	-0.7127  	0.02270  	0.55291  	0.57866  	-0.2995  	-0.1392  	-1.3446  	0.28731  	-0.3280  	-0.3309  	-0.0542  	-0.2537  	0.55968  	0.11996  	0.23454  	0.20605  	0.36065  	-0.3996  	-0.3104  	1.08553  	-0.4633  	0.04499  	0.03264  	0.15385  	0.34769  	-0.2260  	0.19675  	-0.0202  	-0.0884  	0.59195  	0.00148  	0.30816  	-0.1826  	-0.2578  	0.69666  	0.01775  	0.10483  	-0.0712  	0.21726  	-0.0541  	-0.0759  	0.08462  	-0.1075  	0.00604  	-0.0477  	0.00751  	0.02553  	-0.0691  	0.00758  	0.00940  	-0.0364  	0.01262  	-0.0100  	-0.0254  	-0.0209  	0.01231  	-0.0105  	-0.0404  	0.01355  	0.07163  	0.03274  	-0.0058  	0.00453  	0.00185  	-0.6261  	
0.03896  	0.00718  	-0.7174  	-0.5449  	-0.1339  	-0.8004  	0.00456  	0.42745  	0.53697  	-0.2038  	0.01228  	-1.2674  	0.17754  	-0.5957  	-0.6513  	0.03790  	-0.2780  	0.69312  	0.12360  	0.38408  	0.01128  	0.29146  	-0.5248  	-0.3644  	1.12365  	-0.4702  	-0.0890  	0.27013  	0.27524  	0.32622  	-0.2303  	0.16902  	-0.0501  	-0.0788  	0.50260  	0.13370  	0.21432  	-0.2027  	-0.2454  	0.73289  	0.05175  	0.09310  	-0.0956  	0.21460  	-0.0372  	-0.0766  	0.09313  	-0.1208  	-0.0030  	-0.0480  	0.01711  	0.02182  	-0.0688  	0.00452  	0.00803  	-0.0444  	0.01893  	-0.0076  	-0.0165  	-0.0150  	0.01041  	-0.0238  	-0.0350  	0.02215  	0.07163  	0.03274  	-0.0058  	0.00453  	0.00185  	-0.6261  	
